"MonthlyLoanPayment","mgRate","TEDRATE","Adj.Close","AmountRequested","BorrowerRate","EstimatedLoss","category1","category2","category3","category6","category7","IsBorrowerHomeowner","bankcard_utilization","credit_lines_last7_years","current_credit_lines","current_delinquencies","delinquencies_last7_years","delinquencies_over30_days","delinquencies_over60_days","prior_prosper_loans_active","income_range","income_verifiable","total_inquiries","inquiries_last6_months","prior_prosper_loans","revolving_available_percent","total_open_revolving_accounts","revolving_balance","monthly_debt","real_estate_balance","group1","scorex620","scorex650","scorex665","scorex690","scorex702","scorex724","scorex748","scorex778","dti1","dti2","dti3","dti4","default"
5.28806499008369,0.029,0.36,7.18061806446085,8.61250337122056,0.1768,0.0565,1,0,0,0,0,1,0.99,33,11,0,0,13,0,0,6,1,3,0,0,17,6,10.3005171818232,7.63433723562832,12.7678261469271,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.77137881589301,0.029,0.37,7.19670156697659,9.21034037197618,0.0964,0.02,1,0,0,0,0,0,0.63,25,12,1,0,1,0,1,6,1,11,0,1,56,6,9.63593485137951,7.19443685110033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6.68768200952515,0.029,0.37,7.19670156697659,10.1266311038503,0.0964,0.02,1,0,0,0,0,1,0.42,50,19,0,0,1,0,0,4,1,3,0,1,71,21,10.1622684814415,6.4425401664682,12.0455634598496,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.78130598369496,0.029,0.37,7.19670156697659,8.00636756765025,0.2499,0.119,1,0,0,0,0,0,0.57,40,17,0,0,11,1,0,4,1,3,1,0,44,6,9.61713792531813,7.07918439460967,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.15738724211383,0.029,0.37,7.19670156697659,8.29404964010203,0.3177,0.165,0,1,0,0,0,1,0.62,25,12,1,10,27,22,0,6,1,14,3,0,57,9,8.27384693278451,6.4281052726846,11.4343907863158,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.13035499974513,0.029,0.37,7.19670156697659,7.60090245954208,0.0749,0.01,1,0,0,0,0,1,0.14,16,5,0,0,0,0,0,3,1,4,0,0,85,2,7.67693714581808,4.04305126783455,11.586649792113,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.21128780757493,0.029,0.36,7.18061806446085,8.51719319141624,0.1902,0.065,1,0,0,0,0,0,0.67,30,10,0,10,8,8,1,3,1,7,3,1,74,9,7.88306935130575,5.65948221575962,10.964207578603,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.47972033527068,0.0289,0.37,7.22549604327294,7.82404601085629,0.1626,0.0565,1,0,0,0,0,0,0.2,21,13,0,0,10,2,0,3,1,7,0,0,68,7,8.77755545321306,6.76619171466035,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.15738724211383,0.0289,0.37,7.22549604327294,8.29404964010203,0.3177,0.165,0,1,0,0,0,0,0.62,53,21,0,0,0,0,0,2,1,5,2,0,53,20,11.1667523263859,7.57353126274595,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6.20048888986131,0.029,0.36,7.18537943221833,9.47270463644367,0.2148,0.089,1,0,0,0,0,1,0.36,19,7,0,0,4,0,0,3,1,2,0,0,48,4,8.60977237270933,6.60800062529609,10.8993285631683,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.29134689264108,0.029,0.36,7.18537943221833,9.61580548008435,0.1768,0.0565,1,0,0,0,0,0,0.04,47,9,0,10,5,4,0,6,1,2,0,0,95,10,7.65444322647011,6.91869521902047,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.96960494453826,0.029,0.36,7.18537943221833,8.29404964010203,0.1768,0.0565,1,0,0,0,0,1,0.27,29,2,1,1,29,23,0,5,1,1,0,0,90,2,7.32317071794347,6.54821910276237,12.530887917255,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.87994622210943,0.029,0.37,7.1943242141264,9.10497985631836,0.2499,0.119,1,0,0,0,0,1,0.89,26,9,0,0,9,0,0,6,1,5,0,0,8,7,10.570162412765,6.6052979209482,13.533098574168,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.23830193413805,0.029,0.36,7.18537943221833,8.51719319141624,0.2099,0.089,0,1,0,0,0,1,0.44,26,9,2,5,2,2,0,5,1,2,0,0,63,4,7.23849684089437,6.56385552653213,12.6806812804429,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.60023512902647,0.029,0.36,7.18537943221833,8.85366542803745,0.2287,0.099,0,0,0,0,1,0,0.11,35,13,2,5,10,4,1,4,1,5,1,2,66,8,9.43667881418691,6.74641212857337,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.41472167441814,0.029,0.37,7.1943242141264,8.85366542803745,0.0964,0.02,0,0,0,0,1,1,0.34,25,11,1,7,1,1,1,4,1,2,0,1,66,10,10.048583072154,6.59441345974978,12.2162655212244,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.15738724211383,0.029,0.37,7.19221218542271,8.29404964010203,0.3177,0.165,1,0,0,0,0,1,0.61,31,11,0,0,0,0,0,4,1,7,2,0,31,6,9.05356959602623,6.57368016696065,11.8628214838281,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.12924761542983,0.029,0.37,7.1943242141264,8.29404964010203,0.2958,0.147,0,0,0,0,1,0,0.03,10,3,2,3,0,1,0,2,1,5,4,0,96,2,6.2709884318583,4.81218435537242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.15738724211383,0.0289,0.37,7.22549604327294,8.29404964010203,0.3177,0.165,0,0,0,0,0,1,0.88,32,7,0,9,3,3,0,4,1,13,4,0,34,4,8.38114434695296,6.34738920965601,12.0916097172127,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6.27151759239527,0.0289,0.37,7.21682697907274,9.61580548008435,0.1626,0.0565,1,0,0,0,0,0,0.41,42,15,0,0,2,4,0,6,1,8,0,0,63,7,10.1016414471467,7.76895604453833,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.15738724211383,0.0288,0.37,7.20152128497108,8.29404964010203,0.3177,0.165,0,1,0,0,0,1,0.52,13,8,0,7,13,3,0,5,1,10,4,0,47,4,8.9450718943613,7.09090982207998,12.6787477033311,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.76217716103328,0.0289,0.37,7.21682697907274,8.98719682066197,0.2499,0.119,1,0,0,0,0,1,0.1,17,3,1,0,23,0,0,4,1,0,0,0,89,1,7.52240023138712,6.49072353450251,11.8967787101019,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.65918477429433,0.0289,0.37,7.21682697907274,7.82404601085629,0.2958,0.147,1,0,0,0,0,1,0.91,25,8,1,10,22,8,0,4,1,0,0,0,11,7,10.3790071905946,6.46614472423762,12.0962856809194,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.37588279991339,0.0289,0.37,7.21682697907274,7.60090245954208,0.2499,0.119,0,0,0,0,1,0,0.68,6,2,0,0,8,0,0,2,1,6,0,0,74,2,6.06378520868761,3.93182563272433,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.15738724211383,0.0289,0.37,7.21682697907274,8.29404964010203,0.3177,0.165,1,0,0,0,0,1,0.88,14,8,0,28,1,1,0,3,1,2,0,0,13,5,8.91998807096852,6.84054652928869,11.3730080105037,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6.07119951512684,0.0289,0.37,7.22549604327294,9.35010231435134,0.2099,0.089,1,0,0,0,0,1,0.53,30,6,0,0,10,1,0,3,1,1,0,0,49,4,8.82834762005316,6.68336094576627,11.595205667584,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.25660512501274,0.0289,0.37,7.21682697907274,7.60090245954208,0.1626,0.0565,1,0,0,0,0,1,0.6,13,3,1,0,0,0,0,3,1,2,0,0,40,1,6.39859493453521,4.56434819146784,11.4948124095433,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5.10533922956555,0.0289,0.36,7.21928327153501,8.51719319141624,0.1151,0.033,0,0,0,0,0,1,0.53,17,7,0,0,1,0,0,3,1,3,0,0,63,4,8.58091888229678,5.8406416573734,12.0594096958855,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6.33691422280616,0.0289,0.36,7.21928327153501,9.61580548008435,0.2099,0.089,0,0,1,0,0,0,0,32,5,0,0,2,0,0,7,0,1,0,0,63,6,8.97525074964357,5.59842195899838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.55450877190845,0.0289,0.37,7.22549604327294,8.77955745588373,0.2499,0.119,0,0,0,0,1,0,0.86,16,6,0,0,0,0,0,2,1,1,1,0,66,8,8.16422565226583,5.24174701505964,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.96333402097824,0.0289,0.38,7.22079800132548,8.43381158247719,0.0749,0.01,1,0,0,0,0,1,0.35,24,6,0,11,8,5,0,5,1,2,1,0,72,5,9.38042064234778,5.61312810638807,13.1686513661231,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.25999225222637,0.0282,0.32,7.24385600374422,8.51719319141624,0.2259,0.0975,0,0,1,0,0,0,0.75,17,10,1,4,5,4,1,4,1,3,1,2,24,9,9.19299073364107,6.12686918411419,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.72747631037206,0.0289,0.38,7.22079800132548,8.00636756765025,0.2099,0.089,0,0,1,0,0,0,0.33,6,4,0,0,0,0,0,2,1,2,1,0,68,4,8.78477459216102,5.93489419561959,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.12924761542983,0.0289,0.38,7.22079800132548,8.29404964010203,0.2958,0.147,0,0,0,0,1,1,0.93,27,18,0,1,6,1,0,6,1,2,1,0,28,11,10.0458547938231,7.68109900153636,12.3328947058372,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.49166391163267,0.0289,0.38,7.22079800132548,9.90348755253613,0.1151,0.033,0,1,0,0,0,1,0.21,14,6,0,0,0,0,0,4,1,5,2,0,79,4,8.0519780789023,6.24222326545517,11.9115002223736,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6.11377067149195,0.0288,0.37,7.20968040658558,9.39266192877014,0.2099,0.089,0,1,0,0,0,1,0.42,48,13,0,0,0,0,0,4,1,5,3,0,63,10,10.652329576439,7.50273821075485,12.050096968074,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.57538075985168,0.0288,0.38,7.21132058292327,8.98719682066197,0.1151,0.033,1,0,0,0,0,1,0.11,30,9,0,0,0,0,0,2,1,0,0,0,92,11,7.90691548867859,5.30330490805908,11.2558631204524,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.1890484976914,0.0288,0.37,7.20968040658558,7.60090245954208,0.1151,0.033,0,0,0,0,0,1,0.83,38,7,0,0,6,0,0,3,1,3,1,0,70,6,7.78197323443438,4.91998092582813,11.9776778304333,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.17292419713997,0.0288,0.37,7.20152128497108,8.51719319141624,0.1626,0.0565,0,0,0,0,0,0,0.18,21,2,0,9,12,3,0,3,1,4,2,0,53,2,7.20414929203594,5.31811999384422,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6.35917586560423,0.0288,0.37,7.20968040658558,9.7981270368783,0.0964,0.02,1,0,0,0,0,1,0.57,29,9,0,0,3,0,0,5,1,4,0,1,38,6,10.3670328717208,7.18841273649695,12.5712399272735,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.15738724211383,0.0288,0.37,7.20968040658558,8.29404964010203,0.3177,0.165,1,0,0,0,0,1,1,47,9,2,8,2,1,0,4,1,2,0,0,30,6,9.81569405158546,6.9782137426307,11.1015680311572,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.24767530212639,0.0288,0.37,7.20152128497108,9.47270463644367,0.2499,0.119,0,0,1,0,0,1,0.83,4,4,0,0,0,0,0,5,1,5,3,0,24,3,10.0886384363402,5.83773044716594,11.6062336421039,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.86968598040803,0.0286,0.36,7.21286954573709,8.00636756765025,0.3177,0.165,0,1,0,0,0,0,0,20,0,5,42,22,15,0,4,1,8,1,0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.91485344473614,0.0288,0.37,7.20152128497108,9.25913053614561,0.1626,0.0565,0,1,0,0,0,0,0.89,16,7,0,0,0,0,0,4,1,3,0,0,11,7,11.9140076487495,5.56068163101553,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.29496980210571,0.0288,0.37,7.20152128497108,7.60090245954208,0.1902,0.065,0,0,0,0,0,1,0.82,33,19,0,0,0,0,1,5,1,6,4,2,33,9,9.89716762379131,7.27031288607902,11.8096242642857,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.62079933704154,0.0288,0.37,7.20152128497108,8.98719682066197,0.1469,0.042,1,0,0,0,0,0,0.82,12,4,0,2,4,2,0,2,1,4,0,2,18,5,9.58383310084107,5.63121178182137,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.15738724211383,0.0281,0.36,7.21719397578676,8.29404964010203,0.3177,0.165,0,0,1,0,0,0,0.72,27,5,0,36,8,9,0,4,0,3,0,0,33,3,7.02019070831193,5.44241771052179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.90443498813488,0.0286,0.36,7.21286954573709,9.21034037197618,0.1902,0.065,1,0,0,0,0,0,0.87,26,7,0,4,1,1,0,6,0,4,1,1,14,5,10.2746027326009,6.69826805411541,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5.74722503249904,0.0288,0.37,7.20152128497108,9.15904707758863,0.1151,0.033,1,0,0,0,0,0,0.61,19,12,0,0,0,0,0,3,1,1,0,0,46,11,10.4890773616723,6.72743172485086,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.27151759239527,0.0288,0.36,7.20150636093266,9.61580548008435,0.1626,0.0565,0,0,0,0,0,0,0.2,14,10,1,7,8,4,0,5,1,1,0,0,77,6,7.16780918431644,6.56526497003536,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6.08920359300928,0.0288,0.36,7.20150636093266,9.43348392329039,0.1626,0.0565,1,0,0,0,0,1,0.85,27,13,0,0,5,0,0,6,1,5,1,0,20,11,10.7404753030717,6.98100574072173,12.8423743044708,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.37914749392304,0.028,0.33,7.23367203703523,7.60090245954208,0.2524,0.1175,0,0,1,0,0,1,0,23,8,0,0,0,0,0,4,1,4,2,0,70,3,7.63578686139558,6.58617165485467,11.7373961352723,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.95329528099048,0.0282,0.32,7.25214608439091,9.29016767183574,0.1679,0.0599,1,0,0,0,0,0,0.74,24,4,1,33,3,5,0,4,1,2,0,0,25,4,9.42068233145318,5.98896141688986,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.86968598040803,0.0286,0.36,7.210552550324,8.00636756765025,0.3177,0.165,0,0,0,0,0,1,0.95,28,17,0,0,0,0,0,5,1,5,3,0,9,7,9.68595323998643,6.78219205600679,12.7371243363408,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.68129825510321,0.0286,0.36,7.2179349059143,8.98719682066197,0.1902,0.065,1,0,0,0,0,1,1,29,9,0,0,1,0,0,4,1,4,0,1,0,1,9.41735454136051,7.05272104923232,11.9724304255531,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.86968598040803,0.0288,0.36,7.19650678688392,8.00636756765025,0.3177,0.165,1,0,0,0,0,1,0.65,38,16,2,0,6,0,0,3,1,0,0,0,53,13,9.54987932996818,6.78332520060396,12.2508834740639,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.15738724211383,0.0288,0.36,7.19650678688392,8.29404964010203,0.3177,0.165,0,0,0,0,0,1,0.95,18,14,0,0,0,0,0,4,1,3,1,0,12,12,10.3961084716473,7.37963215260955,12.1966382815432,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4.72747631037206,0.0288,0.36,7.19650678688392,8.00636756765025,0.2099,0.089,0,0,1,0,0,0,0.1,19,7,0,3,6,3,0,3,0,0,0,0,89,8,7.83755436088108,6.04500531403601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.15738724211383,0.0286,0.36,7.22730659662306,8.29404964010203,0.3177,0.165,0,1,0,0,0,1,0.16,39,14,2,7,9,4,0,5,1,25,7,0,88,11,7.3304052118444,6.11146733950268,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.56746831880408,0.0286,0.36,7.210552550324,8.00636756765025,0.0964,0.02,1,0,0,0,0,1,0.05,58,8,0,0,1,0,1,4,1,4,1,3,93,3,7.59287028784482,6.44571981938558,13.2530442110433,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.78130598369496,0.0286,0.36,7.210552550324,8.00636756765025,0.2499,0.119,1,0,0,0,0,1,0.67,23,10,0,0,1,0,0,3,1,1,1,0,92,3,6.86589107488344,7.23417717974985,11.7840436098713,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.46418249268711,0.0286,0.36,7.210552550324,7.60090245954208,0.3177,0.165,0,1,0,0,0,1,0.95,14,9,0,3,5,2,0,5,1,0,0,0,4,4,9.84368446816537,7.60638738977265,12.7786808087025,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.25660512501274,0.0286,0.36,7.210552550324,7.60090245954208,0.1626,0.0565,0,0,0,0,0,0,0.18,28,7,0,11,18,6,0,5,1,5,3,0,90,2,4.33073334028633,6.85435450225502,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.18032180831033,0.0282,0.32,7.24385600374422,8.51719319141624,0.1679,0.0599,1,0,0,0,0,1,0.78,23,13,0,0,0,0,0,4,1,0,0,0,38,10,11.247304904521,7.11395610956603,11.3156932954405,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.33691422280616,0.0286,0.36,7.210552550324,9.61580548008435,0.2099,0.089,1,0,0,0,0,1,0.46,32,12,1,0,0,0,0,3,1,0,0,0,55,8,9.57456673206775,6.43294009273918,11.7732106465651,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.66211746642984,0.0286,0.36,7.2179349059143,8.00636756765025,0.1626,0.0565,1,0,0,0,0,0,0.27,22,6,0,0,2,1,0,3,1,3,1,0,66,4,8.92996487470684,6.48004456192665,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.17292419713997,0.0286,0.36,7.210552550324,8.51719319141624,0.1626,0.0565,0,1,0,0,0,1,0.99,15,3,0,1,10,2,0,4,1,1,0,0,49,3,7.98480338973441,5.03043792139244,12.2501660830407,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.15738724211383,0.0286,0.36,7.210552550324,8.29404964010203,0.3177,0.165,0,0,0,0,1,0,0.48,37,13,1,0,0,0,0,4,1,2,1,0,51,3,9.52566193023138,7.3362856600213,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6.46454157362617,0.0286,0.37,7.22459318098802,9.90348755253613,0.0964,0.02,1,0,0,0,0,1,0.64,52,12,0,0,0,0,0,5,1,1,0,2,44,8,10.3746467638397,6.89365635460264,10.5387672443925,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6.35687125797016,0.0286,0.36,7.2179349059143,9.58190392840867,0.2499,0.119,0,0,1,0,0,1,0.9,24,7,0,5,1,1,0,6,1,8,3,0,9,4,10.7963254030355,6.85751406254539,12.2459566002286,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.23830193413805,0.0286,0.37,7.22459318098802,8.51719319141624,0.2099,0.089,1,0,0,0,0,1,0.07,33,11,1,4,7,1,0,7,0,5,0,0,93,10,9.28303305736962,5.92425579741453,12.3229174634201,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.7919816480549,0.0286,0.37,7.22459318098802,8.07090608878782,0.2099,0.089,1,0,0,0,0,1,0.47,16,8,0,0,0,0,0,3,1,2,1,0,58,5,8.38594490480628,6.17378610390194,11.512155168368,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.65918477429433,0.0286,0.37,7.22459318098802,7.82404601085629,0.2958,0.147,0,0,0,0,0,1,0.97,36,9,0,19,6,7,0,4,1,7,3,0,2,5,9.61005564810374,6.4723462945009,11.2937863850473,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.12758944867884,0.0286,0.36,7.22730659662306,9.43348392329039,0.1902,0.065,1,0,0,0,0,1,0.82,23,14,0,0,5,0,1,4,1,3,1,1,33,10,10.2676444368226,7.19593722647557,11.4548301417795,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.90978311909985,0.0286,0.36,7.22730659662306,8.1886891244442,0.2099,0.089,0,1,0,0,0,1,0.08,39,6,3,25,9,8,0,5,1,1,0,0,66,4,8.99118884193151,7.04664727784876,12.5011944742358,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.02381472920837,0.0281,0.36,7.21719397578676,8.1605182474775,0.3177,0.1725,0,0,0,0,1,0,0,14,6,0,0,3,1,0,4,1,8,2,0,99,1,1.38629436111989,6.95463886488099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.11379338619888,0.0281,0.35,7.19916294702604,8.29404964010203,0.2839,0.1375,1,0,0,0,0,1,0.62,16,7,0,13,31,17,0,5,1,1,1,0,46,6,9.08159749608346,5.82008293035236,11.9744747063819,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.15738724211383,0.0281,0.35,7.19916294702604,8.29404964010203,0.3177,0.1625,0,0,0,0,0,0,0.96,8,6,0,0,0,0,0,4,1,6,2,0,35,5,8.62532985002082,6.19644412779452,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.51290364813358,0.0281,0.35,7.208244997262,9.90348755253613,0.1299,0.0399,1,0,0,0,0,1,0.51,24,13,0,0,0,0,0,4,1,3,0,0,60,11,9.89080749937875,6.41017488196617,11.1246419050708,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.86968598040803,0.028,0.34,7.23415551356997,8.00636756765025,0.3177,0.1625,1,0,0,0,0,0,0.18,9,7,0,0,1,0,0,3,0,7,5,0,80,5,7.87207397986687,6.13339804299665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.46780694452661,0.0281,0.35,7.208244997262,8.69951474821019,0.2449,0.1125,0,0,0,0,0,1,0.89,30,10,1,6,8,4,0,6,1,5,1,0,3,6,9.14750706280461,7.44483327389219,12.7866724354929,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.15738724211383,0.0281,0.35,7.19916294702604,8.29404964010203,0.3177,0.1675,1,0,0,0,0,1,0.6,45,31,0,0,0,0,0,4,0,10,4,0,45,25,10.8649046020264,7.36454701425564,11.9817784324586,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.13066764998595,0.0281,0.35,7.208244997262,8.29404964010203,0.2969,0.1475,0,1,0,0,0,0,0.16,35,2,0,45,24,15,0,3,1,5,5,0,83,1,8.14844566624324,6.03068526026126,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.15738724211383,0.0281,0.35,7.19916294702604,8.29404964010203,0.3177,0.1725,0,0,0,0,1,1,0.98,15,7,0,0,0,0,0,3,1,13,1,0,1,5,11.7911025074077,6.23441072571837,11.5266015199531,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.12289197644192,0.0281,0.35,7.19916294702604,8.29404964010203,0.2909,0.1425,0,0,1,0,0,0,0.66,18,8,0,0,3,0,0,5,0,2,0,0,33,7,9.34661799026873,6.34212141872115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.15738724211383,0.0281,0.35,7.19916294702604,8.29404964010203,0.3177,0.1725,1,0,0,0,0,0,0.62,26,8,1,6,10,3,0,2,1,2,1,0,55,7,8.64997430265006,5.53338948872752,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.29546329756513,0.0281,0.35,7.19884903626314,8.51719319141624,0.2524,0.1175,1,0,0,0,0,0,0.95,26,10,0,0,8,2,0,5,1,3,2,0,2,3,9.90318750752713,6.68336094576627,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.55541378919624,0.028,0.33,7.23367203703523,9.90348755253613,0.1599,0.0549,1,0,0,0,0,1,0.85,53,17,0,0,0,0,0,6,1,6,3,0,30,15,11.9581496028517,7.11395610956603,12.5332446256684,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.46418249268711,0.0281,0.34,7.21525469920999,7.60090245954208,0.3177,0.1625,0,0,0,0,0,0,0.48,31,9,0,17,5,7,0,3,1,5,2,0,75,5,7.41997992366183,6.19236248947487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.15738724211383,0.0281,0.35,7.19884903626314,8.29404964010203,0.3177,0.1725,0,0,0,0,1,1,0.95,19,7,0,0,1,0,0,3,1,0,0,0,5,4,9.51708950714519,6.2709884318583,11.8922656018186,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.01515838282384,0.0281,0.34,7.21525469920999,8.29404964010203,0.2099,0.0849,0,0,0,1,0,0,0.47,3,2,0,0,0,0,0,4,1,4,2,0,52,2,6.37842618365159,4.12713438504509,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5.15738724211383,0.0281,0.34,7.21525469920999,8.29404964010203,0.3177,0.1625,1,0,0,0,0,0,0.47,26,6,2,7,23,9,0,5,1,0,0,0,50,6,8.84173742860058,6.13556489108174,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.21550769366503,0.0281,0.34,7.21525469920999,9.47270463644367,0.2259,0.0975,1,0,0,0,0,0,0.65,26,8,0,0,3,0,0,3,1,1,0,0,32,6,9.44375103564617,7.12125245324454,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.15738724211383,0.028,0.33,7.23367203703523,8.29404964010203,0.3177,0.1725,1,0,0,0,0,0,0.88,58,7,0,6,12,6,0,6,1,9,4,0,23,4,8.422882511945,7.32118855673948,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.02381472920837,0.028,0.34,7.24009755619221,8.1605182474775,0.3177,0.1675,1,0,0,0,0,1,0.75,31,10,0,0,0,0,0,3,1,3,2,0,17,4,9.92573816147095,7.38894609761844,12.2432817213124,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.15738724211383,0.0274,0.3,7.27095293450982,8.29404964010203,0.3177,0.1625,1,0,0,0,0,1,0.74,41,19,0,0,1,0,0,6,0,2,0,0,33,16,11.3945585088655,7.49886973397693,12.5833611623696,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.16224054301231,0.028,0.33,7.22934586393537,9.61580548008435,0.0864,0.0199,1,0,0,0,0,0,0.17,36,13,0,0,2,0,0,3,1,3,0,0,83,14,9.61480497975076,6.20859002609663,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.26408733680919,0.028,0.33,7.22934586393537,7.60090245954208,0.1679,0.0599,0,0,0,0,1,1,0.91,20,8,2,0,0,0,0,5,1,4,1,0,29,6,9.56156046523195,6.74405918631135,12.0531603652362,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.15738724211383,0.028,0.33,7.24519131956649,8.29404964010203,0.3177,0.1675,0,0,0,0,1,1,0.81,70,25,0,0,0,0,0,6,1,12,2,0,31,15,10.6527078359769,8.40804774415544,12.61792729696,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.97043810434484,0.028,0.33,7.22934586393537,8.29404964010203,0.1774,0.0649,0,0,0,0,1,1,0.68,19,12,2,0,0,0,0,4,1,3,0,0,40,10,9.71365788025185,6.74170069465205,12.1805496882991,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.84840216426614,0.0282,0.32,7.25214608439091,9.30565055178051,0.0839,0.0174,1,0,0,0,0,1,0.51,15,5,0,0,0,0,0,3,1,0,0,0,48,4,9.39615581802439,5.65599181081985,11.5142545813037,0,0,0,0,0,0,0,1,0,0,1,0,0,0
